timestamp,location,pm25,pm10,no2,so2
2025-10-17 17:00:00,Loc_2,45.08,51.81,18.84,2.63
2025-10-17 18:00:00,Loc_2,40.78,49.26,22.23,6.06
2025-10-17 19:00:00,Loc_2,27.54,34.55,19.75,7.64
2025-10-17 20:00:00,Loc_2,44.09,49.41,25.78,4.17
2025-10-17 21:00:00,Loc_2,46.63,57.31,27.7,10.33
2025-10-17 22:00:00,Loc_2,46.19,51.68,28.83,5.57
2025-10-17 23:00:00,Loc_2,47.02,53.39,25.33,6.46
2025-10-18 00:00:00,Loc_2,48.51,59.13,15.63,5.07
2025-10-18 01:00:00,Loc_2,52.76,57.08,24.39,6.23
2025-10-18 02:00:00,Loc_2,52.39,62.04,27.02,4.01
2025-10-18 03:00:00,Loc_2,54.07,71.0,30.7,2.78
2025-10-18 04:00:00,Loc_2,54.38,63.13,14.0,3.88
2025-10-18 05:00:00,Loc_2,53.57,64.7,19.27,3.67
2025-10-18 06:00:00,Loc_2,58.35,71.73,24.84,3.14
2025-10-18 07:00:00,Loc_2,68.26,82.7,20.67,4.69
2025-10-18 08:00:00,Loc_2,54.43,62.74,31.53,7.59
2025-10-18 09:00:00,Loc_2,47.07,58.5,20.45,4.75
2025-10-18 10:00:00,Loc_2,53.21,65.0,21.51,5.99
2025-10-18 11:00:00,Loc_2,44.7,53.34,15.7,4.25
2025-10-18 12:00:00,Loc_2,46.04,53.07,27.23,4.56
2025-10-18 13:00:00,Loc_2,54.67,65.0,26.62,1.94
2025-10-18 14:00:00,Loc_2,40.65,46.32,29.3,5.25
2025-10-18 15:00:00,Loc_2,34.66,39.69,24.09,3.21
2025-10-18 16:00:00,Loc_2,30.79,38.06,21.58,8.5
2025-10-18 17:00:00,Loc_2,29.44,34.73,30.97,2.17
2025-10-18 18:00:00,Loc_2,41.78,51.16,23.79,7.09
2025-10-18 19:00:00,Loc_2,35.14,41.82,27.7,7.36
2025-10-18 20:00:00,Loc_2,34.97,42.17,19.72,9.98
2025-10-18 21:00:00,Loc_2,46.16,59.67,25.09,5.07
2025-10-18 22:00:00,Loc_2,39.34,48.48,28.72,6.11
2025-10-18 23:00:00,Loc_2,49.58,60.58,21.01,1.86
2025-10-19 00:00:00,Loc_2,51.82,61.59,28.27,2.29
2025-10-19 01:00:00,Loc_2,62.0,71.71,22.7,4.16
2025-10-19 02:00:00,Loc_2,63.78,72.31,19.21,6.61
2025-10-19 03:00:00,Loc_2,57.08,69.16,29.7,5.93
2025-10-19 04:00:00,Loc_2,60.68,75.45,33.48,2.6
2025-10-19 05:00:00,Loc_2,49.52,60.21,25.57,3.15
2025-10-19 06:00:00,Loc_2,60.29,70.01,19.94,4.06
2025-10-19 07:00:00,Loc_2,56.04,63.15,21.92,5.74
2025-10-19 08:00:00,Loc_2,53.91,70.77,26.85,5.5
2025-10-19 09:00:00,Loc_2,49.19,57.12,28.47,7.27
2025-10-19 10:00:00,Loc_2,51.64,58.07,22.65,3.71
2025-10-19 11:00:00,Loc_2,37.23,45.1,18.81,3.46
2025-10-19 12:00:00,Loc_2,38.16,46.0,27.78,3.77
2025-10-19 13:00:00,Loc_2,40.6,48.44,29.74,1.04
2025-10-19 14:00:00,Loc_2,36.8,44.7,13.48,5.51
2025-10-19 15:00:00,Loc_2,35.94,43.16,32.76,3.18
2025-10-19 16:00:00,Loc_2,37.77,41.96,17.8,6.71
2025-10-19 17:00:00,Loc_2,46.14,53.44,25.15,5.65
2025-10-19 18:00:00,Loc_2,33.04,39.77,27.63,5.24
2025-10-19 19:00:00,Loc_2,39.44,46.93,31.67,1.33
2025-10-19 20:00:00,Loc_2,35.38,38.96,23.59,7.67
2025-10-19 21:00:00,Loc_2,35.13,40.8,17.04,5.33
2025-10-19 22:00:00,Loc_2,42.13,51.21,27.83,7.59
2025-10-19 23:00:00,Loc_2,47.58,56.38,21.55,3.52
2025-10-20 00:00:00,Loc_2,46.9,58.36,21.98,5.26
2025-10-20 01:00:00,Loc_2,50.6,59.9,19.26,4.29
2025-10-20 02:00:00,Loc_2,56.72,65.36,28.63,5.54
2025-10-20 03:00:00,Loc_2,60.16,74.48,18.37,5.97
2025-10-20 04:00:00,Loc_2,67.2,80.92,26.04,5.63
2025-10-20 05:00:00,Loc_2,62.36,73.88,26.7,3.24
2025-10-20 06:00:00,Loc_2,52.09,64.63,34.6,3.4
2025-10-20 07:00:00,Loc_2,56.14,68.08,29.94,6.25
2025-10-20 08:00:00,Loc_2,67.23,86.49,34.33,1.58
2025-10-20 09:00:00,Loc_2,65.62,77.83,26.5,6.15
2025-10-20 10:00:00,Loc_2,59.52,73.78,29.67,7.81
2025-10-20 11:00:00,Loc_2,47.28,58.39,14.49,3.08
2025-10-20 12:00:00,Loc_2,50.76,58.33,23.62,4.35
2025-10-20 13:00:00,Loc_2,46.54,56.11,30.22,0.14
2025-10-20 14:00:00,Loc_2,46.06,59.31,11.62,6.0
2025-10-20 15:00:00,Loc_2,40.85,51.22,23.72,3.13
2025-10-20 16:00:00,Loc_2,39.98,46.81,19.05,4.05
2025-10-20 17:00:00,Loc_2,33.26,39.33,32.06,9.78
2025-10-20 18:00:00,Loc_2,43.84,52.01,21.14,6.26
2025-10-20 19:00:00,Loc_2,35.7,43.43,31.82,5.5
2025-10-20 20:00:00,Loc_2,40.04,48.83,27.45,7.95
2025-10-20 21:00:00,Loc_2,38.98,47.47,18.87,4.66
2025-10-20 22:00:00,Loc_2,41.62,49.79,30.7,6.59
2025-10-20 23:00:00,Loc_2,40.98,50.49,21.36,7.87
2025-10-21 00:00:00,Loc_2,46.63,57.46,24.73,0.29
2025-10-21 01:00:00,Loc_2,45.3,53.97,22.2,4.92
2025-10-21 02:00:00,Loc_2,61.27,72.85,24.59,3.97
2025-10-21 03:00:00,Loc_2,58.01,69.19,30.87,3.13
2025-10-21 04:00:00,Loc_2,56.48,62.46,29.27,0.61
2025-10-21 05:00:00,Loc_2,56.46,64.5,23.27,3.65
2025-10-21 06:00:00,Loc_2,61.35,69.88,28.21,6.3
2025-10-21 07:00:00,Loc_2,49.46,62.34,23.2,3.15
2025-10-21 08:00:00,Loc_2,60.91,68.65,24.68,6.1
2025-10-21 09:00:00,Loc_2,58.45,72.17,25.35,5.26
2025-10-21 10:00:00,Loc_2,58.16,71.37,34.86,5.23
2025-10-21 11:00:00,Loc_2,51.01,60.5,22.54,6.13
2025-10-21 12:00:00,Loc_2,51.13,58.67,20.35,7.17
2025-10-21 13:00:00,Loc_2,55.44,65.71,30.03,1.99
2025-10-21 14:00:00,Loc_2,48.05,52.01,29.82,4.13
2025-10-21 15:00:00,Loc_2,43.9,52.71,27.34,4.85
2025-10-21 16:00:00,Loc_2,43.53,50.66,22.32,5.93
2025-10-21 17:00:00,Loc_2,39.36,43.64,26.82,3.29
2025-10-21 18:00:00,Loc_2,40.54,49.29,24.06,2.19
2025-10-21 19:00:00,Loc_2,39.42,46.27,22.99,4.43
2025-10-21 20:00:00,Loc_2,44.32,51.6,27.37,7.63
2025-10-21 21:00:00,Loc_2,41.39,48.83,33.59,5.99
2025-10-21 22:00:00,Loc_2,45.33,50.87,18.69,3.14
2025-10-21 23:00:00,Loc_2,42.55,55.77,21.29,1.08
2025-10-22 00:00:00,Loc_2,51.7,61.43,21.28,0.64
2025-10-22 01:00:00,Loc_2,45.61,56.15,22.51,3.09
2025-10-22 02:00:00,Loc_2,66.39,79.79,27.3,6.72
2025-10-22 03:00:00,Loc_2,54.61,63.42,38.31,5.52
2025-10-22 04:00:00,Loc_2,68.09,80.45,21.35,2.05
2025-10-22 05:00:00,Loc_2,60.17,69.57,27.29,6.01
2025-10-22 06:00:00,Loc_2,52.61,63.68,29.27,7.25
2025-10-22 07:00:00,Loc_2,65.49,76.09,26.61,4.6
2025-10-22 08:00:00,Loc_2,49.22,61.99,23.84,7.5
2025-10-22 09:00:00,Loc_2,58.74,71.77,14.55,5.66
2025-10-22 10:00:00,Loc_2,51.09,62.57,26.86,5.63
2025-10-22 11:00:00,Loc_2,47.12,53.14,25.76,6.12
2025-10-22 12:00:00,Loc_2,51.6,60.47,30.28,6.98
2025-10-22 13:00:00,Loc_2,44.03,50.35,22.24,0.86
2025-10-22 14:00:00,Loc_2,49.12,57.4,20.74,7.14
2025-10-22 15:00:00,Loc_2,41.25,49.51,19.11,5.47
2025-10-22 16:00:00,Loc_2,37.96,46.99,15.61,1.87
2025-10-22 17:00:00,Loc_2,42.12,48.7,15.37,5.37
2025-10-22 18:00:00,Loc_2,45.05,57.95,22.35,6.31
2025-10-22 19:00:00,Loc_2,41.63,49.6,26.91,4.63
2025-10-22 20:00:00,Loc_2,47.61,54.37,22.79,9.88
2025-10-22 21:00:00,Loc_2,37.77,44.82,28.91,5.51
2025-10-22 22:00:00,Loc_2,50.53,59.34,21.08,3.96
2025-10-22 23:00:00,Loc_2,39.08,44.16,23.11,3.6
2025-10-23 00:00:00,Loc_2,47.13,54.71,16.42,2.63
2025-10-23 01:00:00,Loc_2,54.63,62.12,31.96,8.23
2025-10-23 02:00:00,Loc_2,42.52,53.49,24.89,6.34
2025-10-23 03:00:00,Loc_2,53.27,60.97,22.76,5.0
2025-10-23 04:00:00,Loc_2,55.51,67.73,23.48,4.84
2025-10-23 05:00:00,Loc_2,51.15,60.36,20.97,5.62
2025-10-23 06:00:00,Loc_2,62.03,75.04,33.89,6.23
2025-10-23 07:00:00,Loc_2,58.03,70.2,30.84,1.49
2025-10-23 08:00:00,Loc_2,57.56,72.09,23.73,3.11
2025-10-23 09:00:00,Loc_2,56.51,70.2,25.48,8.48
2025-10-23 10:00:00,Loc_2,48.21,61.26,26.67,3.87
2025-10-23 11:00:00,Loc_2,46.17,53.14,26.97,0.0
2025-10-23 12:00:00,Loc_2,54.49,67.4,29.14,5.02
2025-10-23 13:00:00,Loc_2,45.52,52.9,26.41,5.59
2025-10-23 14:00:00,Loc_2,42.34,45.97,29.44,6.9
2025-10-23 15:00:00,Loc_2,38.07,45.45,30.01,7.34
2025-10-23 16:00:00,Loc_2,28.2,31.79,27.13,5.36
2025-10-23 17:00:00,Loc_2,39.94,48.4,17.63,0.94
2025-10-23 18:00:00,Loc_2,31.46,37.07,28.7,4.72
2025-10-23 19:00:00,Loc_2,36.04,42.19,20.2,4.44
2025-10-23 20:00:00,Loc_2,45.34,53.45,32.68,6.63
2025-10-23 21:00:00,Loc_2,41.83,52.33,14.1,2.79
2025-10-23 22:00:00,Loc_2,43.87,53.99,29.47,2.23
2025-10-23 23:00:00,Loc_2,42.77,52.26,22.47,4.58
2025-10-24 00:00:00,Loc_2,50.12,59.56,25.68,5.36
2025-10-24 01:00:00,Loc_2,55.16,61.62,24.96,1.27
2025-10-24 02:00:00,Loc_2,49.28,58.25,16.87,2.98
2025-10-24 03:00:00,Loc_2,51.95,61.35,23.8,6.43
2025-10-24 04:00:00,Loc_2,57.8,70.49,25.83,6.15
2025-10-24 05:00:00,Loc_2,55.07,67.94,24.29,6.05
2025-10-24 06:00:00,Loc_2,58.97,71.36,30.43,7.76
2025-10-24 07:00:00,Loc_2,64.39,74.92,22.76,3.36
2025-10-24 08:00:00,Loc_2,54.79,67.11,27.52,7.46
2025-10-24 09:00:00,Loc_2,53.83,63.7,25.06,3.2
2025-10-24 10:00:00,Loc_2,58.6,71.52,27.64,3.56
2025-10-24 11:00:00,Loc_2,49.8,58.43,20.57,4.29
2025-10-24 12:00:00,Loc_2,47.68,53.12,23.87,6.43
2025-10-24 13:00:00,Loc_2,52.33,66.05,31.01,3.12
2025-10-24 14:00:00,Loc_2,41.84,49.0,32.79,5.38
2025-10-24 15:00:00,Loc_2,40.68,47.94,27.92,4.26
2025-10-24 16:00:00,Loc_2,46.81,55.82,32.43,5.05
2025-10-24 17:00:00,Loc_2,31.84,35.2,27.21,3.03
2025-10-24 18:00:00,Loc_2,36.79,41.74,22.92,3.6
2025-10-24 19:00:00,Loc_2,46.69,53.86,19.63,5.52
2025-10-24 20:00:00,Loc_2,32.26,40.26,24.69,2.97
2025-10-24 21:00:00,Loc_2,40.12,46.56,23.02,6.64
2025-10-24 22:00:00,Loc_2,40.01,51.52,27.47,7.35
2025-10-24 23:00:00,Loc_2,39.09,48.74,30.02,7.03
2025-10-25 00:00:00,Loc_2,62.49,74.87,24.11,0.52
2025-10-25 01:00:00,Loc_2,46.82,54.08,13.1,4.95
2025-10-25 02:00:00,Loc_2,56.34,69.37,23.28,5.33
2025-10-25 03:00:00,Loc_2,52.03,64.67,27.85,5.34
2025-10-25 04:00:00,Loc_2,45.55,55.35,25.3,6.47
2025-10-25 05:00:00,Loc_2,61.66,73.45,13.59,5.3
2025-10-25 06:00:00,Loc_2,57.82,73.83,30.49,5.42
2025-10-25 07:00:00,Loc_2,58.04,71.47,24.18,5.58
2025-10-25 08:00:00,Loc_2,55.87,66.66,30.88,4.49
2025-10-25 09:00:00,Loc_2,62.91,79.1,27.79,5.06
2025-10-25 10:00:00,Loc_2,46.3,55.58,20.93,4.63
2025-10-25 11:00:00,Loc_2,56.15,66.48,28.56,7.38
2025-10-25 12:00:00,Loc_2,55.93,68.89,24.19,2.54
2025-10-25 13:00:00,Loc_2,39.17,47.34,22.1,3.1
2025-10-25 14:00:00,Loc_2,43.79,50.78,29.24,4.5
2025-10-25 15:00:00,Loc_2,32.89,40.27,28.9,2.65
2025-10-25 16:00:00,Loc_2,29.95,35.07,17.92,6.09
2025-10-25 17:00:00,Loc_2,44.83,48.39,9.62,6.42
2025-10-25 18:00:00,Loc_2,33.32,41.24,26.08,3.69
2025-10-25 19:00:00,Loc_2,46.95,56.52,30.18,5.25
2025-10-25 20:00:00,Loc_2,31.93,35.99,24.31,2.63
2025-10-25 21:00:00,Loc_2,46.49,53.59,38.16,5.96
2025-10-25 22:00:00,Loc_2,49.68,61.6,25.15,4.53
2025-10-25 23:00:00,Loc_2,45.6,53.53,25.73,5.49
2025-10-26 00:00:00,Loc_2,47.6,57.18,17.63,5.8
2025-10-26 01:00:00,Loc_2,55.98,63.83,24.16,4.04
2025-10-26 02:00:00,Loc_2,45.33,55.78,34.18,2.93
2025-10-26 03:00:00,Loc_2,57.76,68.56,29.28,3.72
2025-10-26 04:00:00,Loc_2,46.65,55.85,30.96,3.01
2025-10-26 05:00:00,Loc_2,68.03,81.78,31.12,5.64
2025-10-26 06:00:00,Loc_2,58.96,68.26,24.3,3.5
2025-10-26 07:00:00,Loc_2,60.55,68.74,21.69,3.88
2025-10-26 08:00:00,Loc_2,54.79,64.99,18.04,3.83
2025-10-26 09:00:00,Loc_2,51.93,60.51,21.6,4.94
2025-10-26 10:00:00,Loc_2,62.44,74.68,23.56,8.06
2025-10-26 11:00:00,Loc_2,46.09,55.3,22.43,4.28
2025-10-26 12:00:00,Loc_2,44.64,62.25,21.11,8.13
2025-10-26 13:00:00,Loc_2,44.58,53.29,27.61,4.72
2025-10-26 14:00:00,Loc_2,42.83,48.26,17.36,2.18
2025-10-26 15:00:00,Loc_2,40.06,48.04,22.44,8.36
2025-10-26 16:00:00,Loc_2,25.58,31.73,27.94,5.51
2025-10-26 17:00:00,Loc_2,49.56,56.9,25.16,4.37
2025-10-26 18:00:00,Loc_2,40.38,48.45,15.35,2.59
2025-10-26 19:00:00,Loc_2,45.46,52.14,32.43,7.14
2025-10-26 20:00:00,Loc_2,35.88,44.08,19.29,7.04
2025-10-26 21:00:00,Loc_2,41.1,50.63,28.08,4.59
2025-10-26 22:00:00,Loc_2,34.51,42.35,31.38,6.0
2025-10-26 23:00:00,Loc_2,38.11,47.84,18.89,5.68
2025-10-27 00:00:00,Loc_2,44.81,53.18,11.03,7.29
2025-10-27 01:00:00,Loc_2,50.76,59.65,25.64,7.51
2025-10-27 02:00:00,Loc_2,53.13,62.27,17.0,3.64
2025-10-27 03:00:00,Loc_2,52.42,60.33,30.83,2.24
2025-10-27 04:00:00,Loc_2,59.83,70.63,31.12,7.75
2025-10-27 05:00:00,Loc_2,45.38,57.26,26.04,3.32
2025-10-27 06:00:00,Loc_2,56.9,73.22,22.41,5.42
2025-10-27 07:00:00,Loc_2,64.1,77.63,32.23,4.24
2025-10-27 08:00:00,Loc_2,51.26,63.1,41.67,3.47
2025-10-27 09:00:00,Loc_2,59.31,70.89,26.55,1.99
2025-10-27 10:00:00,Loc_2,53.62,66.41,31.12,7.11
2025-10-27 11:00:00,Loc_2,41.78,51.28,36.35,1.35
2025-10-27 12:00:00,Loc_2,49.14,62.63,12.85,6.64
2025-10-27 13:00:00,Loc_2,46.72,52.03,23.79,8.7
2025-10-27 14:00:00,Loc_2,40.78,50.37,29.47,5.05
2025-10-27 15:00:00,Loc_2,38.79,45.71,18.12,5.67
2025-10-27 16:00:00,Loc_2,48.75,58.31,20.63,9.28
2025-10-27 17:00:00,Loc_2,36.34,46.7,19.45,1.45
2025-10-27 18:00:00,Loc_2,43.19,49.18,14.26,7.51
2025-10-27 19:00:00,Loc_2,39.37,44.18,30.94,10.79
2025-10-27 20:00:00,Loc_2,50.27,59.89,23.28,7.08
2025-10-27 21:00:00,Loc_2,38.37,49.36,27.44,3.87
2025-10-27 22:00:00,Loc_2,43.96,51.81,20.49,1.98
2025-10-27 23:00:00,Loc_2,46.05,59.94,23.79,4.7
2025-10-28 00:00:00,Loc_2,43.14,50.18,15.94,7.66
2025-10-28 01:00:00,Loc_2,55.48,68.49,24.72,7.62
2025-10-28 02:00:00,Loc_2,54.23,70.11,23.96,3.57
2025-10-28 03:00:00,Loc_2,48.28,53.13,35.86,5.22
2025-10-28 04:00:00,Loc_2,50.45,59.62,24.41,1.53
2025-10-28 05:00:00,Loc_2,56.52,67.19,22.41,5.72
2025-10-28 06:00:00,Loc_2,54.54,64.16,22.25,4.3
2025-10-28 07:00:00,Loc_2,58.35,70.32,32.41,3.29
2025-10-28 08:00:00,Loc_2,68.8,81.63,26.15,5.02
2025-10-28 09:00:00,Loc_2,56.11,64.85,23.29,2.93
2025-10-28 10:00:00,Loc_2,45.64,60.31,25.0,2.66
2025-10-28 11:00:00,Loc_2,51.59,66.76,31.04,4.2
2025-10-28 12:00:00,Loc_2,39.11,49.55,26.75,7.71
2025-10-28 13:00:00,Loc_2,44.24,52.72,22.17,5.14
2025-10-28 14:00:00,Loc_2,41.57,49.18,29.04,4.14
2025-10-28 15:00:00,Loc_2,35.45,41.97,21.97,4.59
2025-10-28 16:00:00,Loc_2,32.63,38.86,14.65,2.33
2025-10-28 17:00:00,Loc_2,42.72,52.09,21.33,5.41
2025-10-28 18:00:00,Loc_2,38.56,48.13,24.26,4.25
2025-10-28 19:00:00,Loc_2,31.63,36.63,24.94,5.0
2025-10-28 20:00:00,Loc_2,43.2,50.63,22.2,4.83
2025-10-28 21:00:00,Loc_2,46.62,55.97,25.48,9.28
2025-10-28 22:00:00,Loc_2,48.68,57.32,23.87,4.76
2025-10-28 23:00:00,Loc_2,48.68,54.25,19.9,1.31
2025-10-29 00:00:00,Loc_2,44.44,50.49,29.83,5.89
2025-10-29 01:00:00,Loc_2,51.91,63.53,28.42,5.59
2025-10-29 02:00:00,Loc_2,59.59,67.82,34.91,3.55
2025-10-29 03:00:00,Loc_2,55.19,69.03,24.9,2.25
2025-10-29 04:00:00,Loc_2,54.55,63.92,21.66,4.7
2025-10-29 05:00:00,Loc_2,52.76,62.76,26.18,3.55
2025-10-29 06:00:00,Loc_2,61.04,78.21,16.35,7.07
2025-10-29 07:00:00,Loc_2,65.87,78.98,14.62,3.99
2025-10-29 08:00:00,Loc_2,57.73,66.23,22.92,1.87
2025-10-29 09:00:00,Loc_2,57.95,70.95,20.29,7.09
2025-10-29 10:00:00,Loc_2,48.45,60.47,21.42,6.57
2025-10-29 11:00:00,Loc_2,52.89,62.08,20.24,5.85
2025-10-29 12:00:00,Loc_2,49.39,58.04,28.49,4.86
2025-10-29 13:00:00,Loc_2,48.32,61.87,31.1,3.51
2025-10-29 14:00:00,Loc_2,48.71,58.37,25.35,3.46
2025-10-29 15:00:00,Loc_2,38.84,47.73,17.07,4.91
2025-10-29 16:00:00,Loc_2,44.84,54.37,24.25,4.19
2025-10-29 17:00:00,Loc_2,38.17,46.87,15.54,3.3
2025-10-29 18:00:00,Loc_2,39.71,44.43,21.7,3.69
2025-10-29 19:00:00,Loc_2,32.78,39.65,25.51,4.04
2025-10-29 20:00:00,Loc_2,34.1,41.21,19.96,6.2
2025-10-29 21:00:00,Loc_2,41.94,49.23,27.31,3.99
2025-10-29 22:00:00,Loc_2,50.78,60.13,20.13,7.11
2025-10-29 23:00:00,Loc_2,46.99,56.24,32.35,6.93
2025-10-30 00:00:00,Loc_2,40.59,52.91,30.65,2.71
2025-10-30 01:00:00,Loc_2,50.88,57.55,34.35,7.14
2025-10-30 02:00:00,Loc_2,44.59,53.95,22.27,4.6
2025-10-30 03:00:00,Loc_2,54.04,68.07,26.87,4.4
2025-10-30 04:00:00,Loc_2,47.93,58.16,17.28,7.43
2025-10-30 05:00:00,Loc_2,63.51,74.74,25.87,3.46
2025-10-30 06:00:00,Loc_2,62.08,73.35,33.64,1.66
2025-10-30 07:00:00,Loc_2,52.42,63.06,25.74,4.24
2025-10-30 08:00:00,Loc_2,51.45,61.61,19.98,6.1
2025-10-30 09:00:00,Loc_2,59.08,72.8,21.7,1.12
2025-10-30 10:00:00,Loc_2,58.98,70.01,29.79,3.47
2025-10-30 11:00:00,Loc_2,54.79,68.14,24.62,1.83
2025-10-30 12:00:00,Loc_2,48.53,58.57,33.1,3.76
2025-10-30 13:00:00,Loc_2,43.67,50.89,27.92,2.69
2025-10-30 14:00:00,Loc_2,31.81,37.7,19.98,4.74
2025-10-30 15:00:00,Loc_2,37.71,41.85,19.37,3.61
2025-10-30 16:00:00,Loc_2,40.13,47.64,24.19,7.67
2025-10-30 17:00:00,Loc_2,41.01,48.37,22.87,3.03
2025-10-30 18:00:00,Loc_2,48.3,54.93,24.07,3.31
2025-10-30 19:00:00,Loc_2,38.26,44.8,18.63,5.61
2025-10-30 20:00:00,Loc_2,40.05,43.38,26.92,2.77
2025-10-30 21:00:00,Loc_2,44.94,53.05,25.28,5.19
2025-10-30 22:00:00,Loc_2,40.81,47.6,26.78,4.06
2025-10-30 23:00:00,Loc_2,42.42,52.12,22.35,4.46
2025-10-31 00:00:00,Loc_2,43.04,49.31,20.96,3.89
2025-10-31 01:00:00,Loc_2,41.59,51.89,14.1,3.69
2025-10-31 02:00:00,Loc_2,50.12,64.93,18.78,5.53
2025-10-31 03:00:00,Loc_2,44.15,51.77,21.23,3.19
2025-10-31 04:00:00,Loc_2,59.84,74.59,17.67,4.45
2025-10-31 05:00:00,Loc_2,60.76,75.57,27.78,7.23
2025-10-31 06:00:00,Loc_2,53.15,63.02,17.67,4.58
2025-10-31 07:00:00,Loc_2,61.05,76.3,14.0,2.0
2025-10-31 08:00:00,Loc_2,60.37,72.71,28.55,4.39
2025-10-31 09:00:00,Loc_2,57.91,71.51,18.14,9.35
2025-10-31 10:00:00,Loc_2,55.45,68.49,20.9,5.3
2025-10-31 11:00:00,Loc_2,55.55,67.51,30.12,0.3
2025-10-31 12:00:00,Loc_2,43.14,52.28,20.8,6.41
2025-10-31 13:00:00,Loc_2,41.45,47.35,35.41,4.75
2025-10-31 14:00:00,Loc_2,43.64,52.36,19.93,5.8
2025-10-31 15:00:00,Loc_2,41.76,50.36,23.99,4.74
2025-10-31 16:00:00,Loc_2,42.37,49.97,22.32,2.25
2025-10-31 17:00:00,Loc_2,36.8,46.18,20.69,6.49
2025-10-31 18:00:00,Loc_2,46.86,56.05,21.53,3.53
2025-10-31 19:00:00,Loc_2,46.95,54.38,19.98,7.57
2025-10-31 20:00:00,Loc_2,45.17,55.03,20.09,3.57
2025-10-31 21:00:00,Loc_2,35.54,43.41,15.92,2.28
2025-10-31 22:00:00,Loc_2,41.33,52.4,22.76,6.2
2025-10-31 23:00:00,Loc_2,40.95,45.01,19.21,6.32
2025-11-01 00:00:00,Loc_2,39.12,46.77,20.45,3.49
2025-11-01 01:00:00,Loc_2,52.45,66.71,24.5,4.72
2025-11-01 02:00:00,Loc_2,45.03,58.84,26.48,3.0
2025-11-01 03:00:00,Loc_2,55.33,66.27,21.03,4.07
2025-11-01 04:00:00,Loc_2,49.38,58.09,28.55,2.73
2025-11-01 05:00:00,Loc_2,61.54,72.08,32.48,6.54
2025-11-01 06:00:00,Loc_2,59.57,68.21,26.69,6.69
2025-11-01 07:00:00,Loc_2,58.01,71.24,20.02,1.5
2025-11-01 08:00:00,Loc_2,48.14,57.41,23.28,7.58
2025-11-01 09:00:00,Loc_2,51.52,60.35,25.27,6.64
2025-11-01 10:00:00,Loc_2,51.38,63.96,40.07,6.03
2025-11-01 11:00:00,Loc_2,62.73,80.19,21.98,5.65
2025-11-01 12:00:00,Loc_2,48.9,57.54,25.81,3.97
2025-11-01 13:00:00,Loc_2,51.05,63.68,21.39,5.43
2025-11-01 14:00:00,Loc_2,42.55,52.3,25.64,6.31
2025-11-01 15:00:00,Loc_2,46.77,57.14,21.53,3.46
2025-11-01 16:00:00,Loc_2,34.66,42.76,23.17,4.57
2025-11-01 17:00:00,Loc_2,39.39,47.83,24.68,1.89
2025-11-01 18:00:00,Loc_2,38.1,46.87,26.94,5.33
2025-11-01 19:00:00,Loc_2,42.11,50.12,25.79,4.92
2025-11-01 20:00:00,Loc_2,41.48,51.21,24.15,2.1
2025-11-01 21:00:00,Loc_2,46.69,57.29,21.56,5.21
2025-11-01 22:00:00,Loc_2,46.06,55.0,24.04,3.14
2025-11-01 23:00:00,Loc_2,40.69,47.67,28.34,4.92
2025-11-02 00:00:00,Loc_2,48.99,56.82,28.36,5.25
2025-11-02 01:00:00,Loc_2,51.85,62.01,26.22,6.98
2025-11-02 02:00:00,Loc_2,54.46,68.17,30.43,3.02
2025-11-02 03:00:00,Loc_2,52.79,64.72,29.5,5.53
2025-11-02 04:00:00,Loc_2,52.83,62.03,23.31,3.74
2025-11-02 05:00:00,Loc_2,56.5,65.49,30.42,5.25
2025-11-02 06:00:00,Loc_2,57.62,70.1,26.56,2.51
2025-11-02 07:00:00,Loc_2,50.97,57.89,30.78,6.3
2025-11-02 08:00:00,Loc_2,52.19,58.82,17.61,4.56
2025-11-02 09:00:00,Loc_2,58.37,69.07,27.17,4.42
2025-11-02 10:00:00,Loc_2,54.8,63.66,28.75,6.34
2025-11-02 11:00:00,Loc_2,45.22,54.58,12.45,4.67
2025-11-02 12:00:00,Loc_2,39.22,48.24,30.28,4.59
2025-11-02 13:00:00,Loc_2,48.82,60.02,25.66,7.86
2025-11-02 14:00:00,Loc_2,42.79,51.11,20.73,7.76
2025-11-02 15:00:00,Loc_2,31.29,33.99,24.6,3.92
2025-11-02 16:00:00,Loc_2,45.58,56.21,27.14,6.73
2025-11-02 17:00:00,Loc_2,45.32,55.28,23.88,4.25
2025-11-02 18:00:00,Loc_2,46.51,53.9,19.97,4.4
2025-11-02 19:00:00,Loc_2,41.99,54.35,11.03,7.44
2025-11-02 20:00:00,Loc_2,36.36,43.21,22.74,4.92
2025-11-02 21:00:00,Loc_2,42.02,52.39,30.08,5.62
2025-11-02 22:00:00,Loc_2,43.67,51.65,21.81,7.28
2025-11-02 23:00:00,Loc_2,57.93,65.5,32.71,2.62
2025-11-03 00:00:00,Loc_2,48.69,58.54,25.94,6.29
2025-11-03 01:00:00,Loc_2,54.97,64.66,25.68,6.63
2025-11-03 02:00:00,Loc_2,54.79,69.14,26.15,4.54
2025-11-03 03:00:00,Loc_2,58.31,68.73,32.09,5.22
2025-11-03 04:00:00,Loc_2,55.84,72.09,30.01,2.8
2025-11-03 05:00:00,Loc_2,51.66,62.45,19.83,3.55
2025-11-03 06:00:00,Loc_2,61.7,67.56,31.67,5.3
2025-11-03 07:00:00,Loc_2,58.43,69.69,38.41,1.34
